,id,review,rating,fresh,critic,top_critic,publisher,date
43088,1611,"It's a thin, trickledown sort of fun, broadly comparable to spending the afternoon in a mocked-up Lyons Corner House: the barrel is dutifully rolled out, but its contents prove no more intoxicating than ginger beer.",2/5,rotten,Mike McCahill,0,Guardian,"May 14, 2015"
43089,1611,"There is a sense of enchantment to this title, and an exuberance that emanates off the narrative, as the celebratory mood of the characters extends to the viewer.",3/5,fresh,Stefan Pape,0,HeyUGuys,"May 14, 2015"
43090,1611,"Although it takes a breezy, sometimes silly approach to a fragment of a true story, this British period film has enough charm to keep audiences entertained...",3.5/5,fresh,Rich Cline,0,Contactmusic.com,"May 14, 2015"
43092,1611,"It's all very jolly, in a determinedly in-period way.",3/5,fresh,Sandra Hall,0,Sydney Morning Herald,"May 12, 2015"
43093,1611,"When it's playing for laughs, 'A Royal Night Out' is harmless good fun. But the film stalls when straying into serious-drama territory. ",3/5,fresh,Cath Clarke,1,Time Out,"May 11, 2015"
43094,1611,Jarrold struggles to sweep things along with quite enough vigour - budget constraints crowd the edge of the frame - but Gadon is intoxicating as Elizabeth. A star is born.,3/5,fresh,Jamie Graham,0,Total Film,"May 11, 2015"
43095,1611,"A charming blend of whimsy and romance, Julian Jarrold's new film is a beauty.",4/5,fresh,James Mottram,0,The List,"May 11, 2015"
43097,1611,This cheerful farce often feels scaled down for Sunday-night TV.,3/5,fresh,Olly Richards,0,Empire Magazine,"May 10, 2015"
43098,1611,The film romps away happily.,4/5,fresh,David Sexton,0,London Evening Standard,"May 8, 2015"
43099,1611,"Genuinely warm-spirited, with three lovable central performances from Gadon, Powley and Reynor.",3/5,fresh,Robbie Collin,0,Daily Telegraph (UK),"May 7, 2015"
43110,1614,"Trafficking in irresponsible inferences and unsupported conclusions, the filmmaker Brent Leung offers himself as suave docent through a globe-trotting pseudo-investigation that should raise the hackles of anyone with even a glancing knowledge of the basic",1/5,rotten,Jeannette Catsoulis,1,New York Times,"September 4, 2009"
43111,1614,A vital yet thorny approach whose inconclusiveness is bound to sadden or infuriate anyone who's lost a loved one to AIDS.,2.5/5,rotten,Gary Goldstein,1,Los Angeles Times,"August 21, 2009"
43112,1618,"Though occasionally overwrought, peerless sequences, such as the sublime flight through a bamboo forest, ensure House Of Flying Daggers is a work of real beauty.",4/5,fresh,Luke Goodsell,0,Empire Magazine Australasia,"November 7, 2012"
43113,1618,"Gorgeous, but also very violent.",4/5,fresh,Nell Minow,0,Common Sense Media,"December 24, 2010"
43116,1618,Moments of astonishing greatness followed by yawn-inducing romance.,3/5,fresh,,0,eFilmCritic.com,"January 10, 2006"
43124,1618,"It's a gorgeous celebration of movement for movement's sake, color for color's sake, and athleticism for athleticism's sake.",3/5,fresh,Michael W. Phillips,0,Goatdog's Movies,"January 24, 2005"
43126,1618,"Visually splendid, but anyone demanding more from a film than endless battles against overwhelming odds, fought by fellows who scamper through tree tops, is in for a letdown.",3/5,rotten,Ken Hanke,0,"Mountain Xpress (Asheville, NC)","January 19, 2005"
43133,1618,A dazzler -- and almost as exciting as its title promises.,4/5,fresh,Roger Moore,1,Orlando Sentinel,"January 14, 2005"
43143,1618,[N]ot quite as strong as Hero but several bravura sequences make it well worth seeing just the same.,4/5,fresh,Daniel M. Kimmel,0,Worcester Telegram &amp; Gazette,"January 14, 2005"
43145,1618,"Its main appeal, however, still rests with the beautiful images and haunting battles; they'll stick with you long after the particulars of the plot have faded.",3.5/5,fresh,Josh Bell,0,Las Vegas Weekly,"January 14, 2005"
43148,1618,"Zhang proves that Hero was no accident with House of Flying Daggers, another Chinese period piece resplendent with a dazzling palette and soaring, ambitious fight sequences.",4.5/5,fresh,Bill Muller,1,Arizona Republic,"January 13, 2005"
43150,1618,Suffers by comparison with Hero's entrancing superreality.,3/5,rotten,Steve Schneider,0,Orlando Weekly,"January 13, 2005"
43162,1618,Martial arts have rarely been filmed with so much artistry.,4/5,fresh,Jamie Russell,0,BBC.com,"December 18, 2004"
43166,1618,"If pure action is your game, this House is your home.",3/5,rotten,Peter Howell,1,Toronto Star,"December 17, 2004"
43173,1618,"House Of Flying Daggers, veteran Chinese master Zhang Yimou's followup to Hero, is not strictly a sequel but it is a glorious companion piece.",4.5/5,fresh,Bruce Kirkland,0,Jam! Movies,"December 17, 2004"
43183,1618,"Lyrically beautiful, with rich Oscar-winning sound - and a snoozer of a story.",2.5/5,rotten,Karina Montgomery,0,Cinerina,"December 16, 2004"
43198,1618,"Martial arts saga mixes soap opera and sword-fighting action that will appeal to anyone who loved Crouching Tiger, Hidden Dragon.",3/5,fresh,James Rocchi,0,Netflix,"December 9, 2004"
43209,1618,A feast for the eyes from beginning to end.,3.5/5,fresh,Maitland McDonagh,0,TV Guide,"December 3, 2004"
43214,1618,An emotion-charged epic of style and sophistication that is exciting and at times humorous.,5/5,fresh,Kevin Thomas,1,Los Angeles Times,"December 3, 2004"
43218,1618,"Even with contrived and exaggerated emotional moments and silly action, the movie has haunting images that will stay with you.",3.5/5,fresh,Cherryl Dawson,0,TheMovieChicks.com,"December 3, 2004"
43230,1618,a tedious...excuse for this director to indulge his fetish for digitalized blood and daggers and...immaculately composed nature shots,2.5/5,rotten,Jay Antani,0,Los Angeles Alternative,"December 2, 2004"
43239,1618,The most unbelievable element in Zhang's film is surprisingly enough the love story.,3/5,fresh,Stina Chyn,0,Film Threat,"November 9, 2004"
43240,1618,The next logical step for Yimou is to give up on plot altogether and simply film sword fights and death scenes set to haunting Chinese music.,1.5/5,rotten,Jurgen Fauth,0,About.com,"October 29, 2004"
43241,1618,"Gorgeous cinematography, incredible landscapes, stunning fight sequences, and the seemingly ubiquitous Zhang Ziyi looking hot as ever",4/5,fresh,Brian Mckay,0,eFilmCritic.com,"October 29, 2004"
43243,1618,One of the most beautifully moving wuxia films you'll ever see.,5/5,fresh,Rich Cline,0,Shadows on the Wall,"October 19, 2004"
43244,1618,"Though it is in constant, breathtaking motion, Zhang Yimou's gorgeous entertainment is not especially moving.",4/5,fresh,,1,New York Times,"October 14, 2004"
43245,1618,"a grand adventure told with beauty, charm, and cinematic grace",4/5,fresh,Jeremiah Kipp,0,Filmcritic.com,"October 12, 2004"
43247,1618,"House of Flying Daggers is a bewitching work of art that succeeds as a sense-luscious drama, an amazing martial arts film and a romantic love story that touches the heart.",4/5,fresh,,0,Spirituality and Practice,"October 9, 2004"
43254,1618,"This one is a feast for the eyeballs, a treat for the romantically-inclined, and a full-course feast for the action aficionados.",4/5,fresh,Scott Weinberg,0,eFilmCritic.com,"September 11, 2004"
43255,1618,"A wild riot of color, music, passion, action, mystery, pure old-fashioned thrills and even dancing. A new classic of its genre.",5/5,fresh,Phil Hall,0,Film Threat,"September 2, 2004"
43258,1618,"With an engaging love story not on offer, we're left with the action sequences, which are all terrific.",3.5/5,fresh,Mark Keizer,0,Boxoffice Magazine,"June 1, 2004"
43277,1620,"A fine remake of ""Lady Snowblood,"" with Donnie Yen fight choreograpy to boot",3/5,fresh,Pete Vonder,0,Film Threat,"October 22, 2005"
43278,1620,Action directors take note: This is how it's done.,4/5,fresh,Marc Savlov,0,Austin Chronicle,"October 5, 2003"
43279,1620,"Sato seems to be trying to make several different movies at once, and none of them comes through strongly enough to carry the film.",2.5/5,rotten,Josh Bell,0,Las Vegas Weekly,"September 25, 2003"
43281,1620,"It has stylish fighting, but the story doesn't live up to the talent of the fight choreographer.",2/5,rotten,Cherryl Dawson,0,TheMovieChicks.com,"September 19, 2003"
43289,1620,Has all the makings of a cult film.,3/5,fresh,Kevin Thomas,1,Los Angeles Times,"August 8, 2003"
43290,1620,A stylish Japanese effort adapted from a popular manga that blends the thematic substance of a Toho Samurai epic with the quicksilver visceral assault of a Shaw Brothers Wuxia swordsman saga.,3.5/5,fresh,Wade Major,0,Boxoffice Magazine,"August 8, 2003"
43292,1620,Adventurous viewers will find this unusual genre hybrid an intriguing experience.,3/5,fresh,Maitland McDonagh,0,TV Guide,"August 7, 2003"
43293,1620,Not quite good enough to jump out of the pack of Asian swordplay movies but is too well crafted to sink into utter anonymity.,3/5,fresh,Dave Kehr,1,New York Times,"August 7, 2003"
43299,1620,The fight choreography of Donnie Yen is truly a pulse pounding ballet of whirling swordplay.,3/5,fresh,Bradley Gibson,0,Film Threat,"June 24, 2003"
43304,1622,At once a compelling story and a meditative experience -- not something you'll find in Hollywood karma.,4/5,fresh,Jim Slotek,0,Jam! Movies,"October 2, 2009"
43308,1622,Who knew reincarnation could be such a lovely snooze?,2/5,rotten,Marc Savlov,0,Austin Chronicle,"July 31, 2009"
43314,1622,"A rare, intimate look at Tibetan Buddhists' search for the reincarnation of a deceased Lama, this beautifully filmed documetary is an extraordinary spiritual travelog, with all the dramatic elements of an exotic, enthralling fantasy",5/5,fresh,Jennifer Merin,0,About.com,"June 22, 2009"
43316,1622,Its privileged glimpse deep into unfamiliar spiritual territory has the strength of revelation.,4/5,fresh,Kenneth Turan,1,Los Angeles Times,"June 12, 2009"
43322,1622,Handsomely filmed but disappointing.,2.5/5,fresh,Phil Hall,0,Film Threat,"June 3, 2009"
43323,1622,"A compelling, enlightening, and emotionally absorbing real time documentation of the quest for a reincarnated Tibetan master.",4/5,fresh,,0,Spirituality and Practice,"June 2, 2009"
43324,1622,a very rough but dedicated character study,3/5,rotten,Chris Cabin,0,Filmcritic.com,"June 2, 2009"
43327,1622,"While an appealing combination of travelogue, spiritual improvement story and road movie, Unmistaken Child fails to fully capitalize on its intriguing subjects.",2/5,rotten,Steve Ramos,0,Boxoffice Magazine,"May 29, 2009"
43333,1623,"Hall shows taste and humor as a filmmaker, and he is fortunate to have three leads who bring quirkiness and style to his film. ",3/5,fresh,Malcolm Johnson,0,Hartford Courant,"April 16, 2018"
43337,1623,"The late Shakur is especially impressive as the brighter of the duo -- a frazzled but infinitely patient character with a touching faith that somehow, if the pair just keeps plugging away, everything will turn out okay.",3/5,fresh,Russell Smith,0,Austin Chronicle,"June 5, 2005"
43339,1623,A very underrated film that is also very truthful,3/5,fresh,Mike McGranaghan,0,Aisle Seat,"September 1, 2003"
43344,1623,"Cast against type as the gentler of two musician junkies trying to burrow through the bureaucracy to enter a rehab clinic in Detroit, Shakur has the relaxed screen presence of a young Wesley Snipes and plays perfectly off the delirious Tim Roth.",3.5/5,fresh,Jack Mathews,1,Los Angeles Times,"February 14, 2001"
43345,1623,"A smart, well-made buddy film about two junkies desperate to kick the habit.",3.5/5,fresh,Janet Maslin,1,New York Times,"January 1, 2000"
43368,1627,Spike Lee brings way too much baggage for the movie to work. ,2.5/5,rotten,Matthew Pejkovic,0,Matt's Movie Reviews,"July 6, 2010"
43371,1627,"Average Lee, but still enjoyable overall.",3/5,fresh,Angie Errigo,0,Empire Magazine,"September 22, 2008"
43376,1627,"Clockers is messy and didactic, but it's complex in a way that a tidy film can't be.",5/5,fresh,Rob Gonsalves,0,eFilmCritic.com,"July 30, 2007"
43379,1627,Sub-par Spike Lee,2/5,rotten,Steve Crum,0,Kansas City Kansan,"October 23, 2004"
43380,1627,Decent urban drama.,3/5,fresh,Fred Topel,0,About.com,"May 1, 2004"
43381,1627,A too-passive lead character sinks this otherwise interesting film.,2/5,rotten,Jeffrey M. Anderson,0,San Francisco Examiner,"December 28, 2003"
43383,1627,A heartfelt but badly unfocused slice-of-urban life from Spike Lee. Depressingly typical of the director's efforts of late.,2/5,rotten,Rob Vaux,0,Flipside Movie Emporium,"January 15, 2003"
43384,1627,"A strong, brutal look at the lure of drugs and its effect on young people as well as the cops out to stop it.",3/5,fresh,Bob Bloom,0,"Journal and Courier (Lafayette, IN)","December 17, 2002"
43385,1627,"How, exactly, was this film overlooked?",5/5,fresh,James Rocchi,0,Netflix,"November 7, 2002"
43388,1627,Helping make these points is as strong a cast as Lee has yet worked with.,4/5,fresh,Kenneth Turan,1,Los Angeles Times,"August 15, 2002"
43389,1627,"A gripping and knowing look at the modern ""mean streets.",4/5,fresh,Scott Weinberg,0,eFilmCritic.com,"July 25, 2002"
43391,1627,"Spike Lee's adaptation of Richard Price's powerful novel about a drug dealer and a cop pursuing him for a crime captures the story's essence, evoking a melancholy world in which the chances of surviving and staying on the straight and narrow are small.",3.5/5,fresh,Shlomo Schwartzberg,0,Boxoffice Magazine,"June 5, 2002"
43399,1627,"Regardless of how decent this film is, it won't change a life.",3/5,rotten,,0,eFilmCritic.com,"January 1, 2000"
